"","ensembl_gene_id","hgnc_symbol","chromosome_name","start_position","end_position","gene_length"
"8244","ENSG00000162669","HFM1","1",91726323,91870426,144103
"8245","ENSG00000162670","BRINP3","1",190066792,190446759,379967
"8246","ENSG00000162687","KCNT2","1",196194909,196578355,383446
"8247","ENSG00000162688","AGL","1",100315640,100389579,73939
"8248","ENSG00000162692","VCAM1","1",101185298,101204601,19303
"8249","ENSG00000162694","EXTL2","1",101337943,101361554,23611
"8250","ENSG00000162695","SLC30A7","1",101361632,101447309,85677
"8251","ENSG00000162702","ZNF281","1",200374068,200379184,5116
"8252","ENSG00000162704","ARPC5","1",183592401,183604892,12491
"8253","ENSG00000162706","CADM3","1",159141399,159173103,31704
"8254","ENSG00000162714","ZNF496","1",247460714,247495148,34434
"8255","ENSG00000162729","IGSF8","1",160061130,160068733,7603
"8256","ENSG00000162733","DDR2","1",162601163,162757190,156027
"8257","ENSG00000162734","PEA15","1",160175127,160185166,10039
"8258","ENSG00000162735","PEX19","1",160246602,160256138,9536
"8259","ENSG00000162736","NCSTN","1",160313062,160328742,15680
"8260","ENSG00000162738","VANGL2","1",160370376,160398468,28092
"8261","ENSG00000162745","OLFML2B","1",161952982,161993644,40662
"8262","ENSG00000162755","KLHDC9","1",161068151,161070136,1985
"8263","ENSG00000162757","C1orf74","1",209955661,209957904,2243
"8264","ENSG00000162769","FLVCR1","1",213031597,213072705,41108
"8265","ENSG00000162772","ATF3","1",212738676,212794119,55443
"8266","ENSG00000162775","RBM15","1",110881128,110889299,8171
"8267","ENSG00000162783","IER5","1",181057638,181059977,2339
"8268","ENSG00000162804","SNED1","2",241938255,242034983,96728
"8269","ENSG00000162813","BPNT1","1",220230824,220263804,32980
"8270","ENSG00000162814","SPATA17","1",217804666,218045038,240372
"8271","ENSG00000162817","C1orf115","1",220863187,220872499,9312
"8272","ENSG00000162819","BROX","1",222885895,222908538,22643
"8273","ENSG00000162836","ACP6","1",147101453,147142618,41165
"8274","ENSG00000162849","KIF26B","1",245318287,245872733,554446
"8275","ENSG00000162851","TFB2M","1",246703862,246729626,25764
"8276","ENSG00000162852","CNST","1",246729746,246831886,102140
"8277","ENSG00000162869","PPP1R21","2",48667737,48742525,74788
"8278","ENSG00000162873","KLHDC8A","1",205305220,205326218,20998
"8279","ENSG00000162878","PKDCC","2",42275160,42285668,10508
"8280","ENSG00000162882","HAAO","2",42994229,43019733,25504
"8281","ENSG00000162885","B3GALNT2","1",235613238,235667781,54543
"8282","ENSG00000162889","MAPKAPK2","1",206858289,206907628,49339
"8283","ENSG00000162909","CAPN2","1",223889295,223963720,74425
"8284","ENSG00000162910","MRPL55","1",228294380,228297013,2633
"8285","ENSG00000162913","C1orf145","1",228391207,228401365,10158
"8286","ENSG00000162923","WDR26","1",224572845,224624735,51890
"8287","ENSG00000162924","REL","2",61108656,61158745,50089
"8288","ENSG00000162927","PUS10","2",61167357,61245394,78037
"8289","ENSG00000162928","PEX13","2",61244360,61279125,34765
"8290","ENSG00000162929","KIAA1841","2",61293006,61391960,98954
"8291","ENSG00000162944","RFTN2","2",198432948,198540769,107821
"8292","ENSG00000162946","DISC1","1",231762561,232177018,414457
"8293","ENSG00000162951","LRRTM1","2",80515483,80531874,16391
"8294","ENSG00000162959","MEMO1","2",32090129,32236299,146170
"8295","ENSG00000162961","DPY30","2",32092878,32264881,172003
"8296","ENSG00000162971","TYW5","2",200794698,200820459,25761
"8297","ENSG00000162972","C2orf47","2",200820040,200873263,53223
"8298","ENSG00000162976","PQLC3","2",11295324,11319000,23676
"8299","ENSG00000162980","ARL5A","2",152645498,152685006,39508
"8300","ENSG00000162981","FAM84A","2",14772810,14790933,18123
"8301","ENSG00000162992","NEUROD1","2",182537815,182545603,7788
"8302","ENSG00000162994","CLHC1","2",55401927,55459699,57772
"8303","ENSG00000162998","FRZB","2",183698002,183731890,33888
"8304","ENSG00000162999","DUSP19","2",183943287,183964733,21446
"8305","ENSG00000163001","CCDC104","2",55746740,55773015,26275
"8306","ENSG00000163002","NUP35","2",183982241,184026408,44167
"8307","ENSG00000163006","CCDC138","2",109403213,109501933,98720
"8308","ENSG00000163009","C2orf48","2",10281509,10351851,70342
"8309","ENSG00000163013","FBXO41","2",73481810,73511559,29749
"8310","ENSG00000163017","ACTG2","2",74119441,74146992,27551
"8311","ENSG00000163026","C2orf44","2",24252210,24272445,20235
"8312","ENSG00000163029","SMC6","2",17845079,17981509,136430
"8313","ENSG00000163040","CCDC74A","2",132285248,132291239,5991
"8314","ENSG00000163041","H3F3A","1",226249552,226259702,10150
"8315","ENSG00000163046","ANKRD30BL","2",132905164,133015542,110378
"8316","ENSG00000163050","ADCK3","1",227085237,227175246,90009
"8317","ENSG00000163053","SLC16A14","2",230899698,230933715,34017
"8318","ENSG00000163064","EN1","2",119599747,119605254,5507
"8319","ENSG00000163067","ZNF2","2",95831177,95850065,18888
"8320","ENSG00000163069","SGCB","4",52886872,52904648,17776
"8321","ENSG00000163071","SPATA18","4",52917497,52963458,45961
"8322","ENSG00000163075","","2",120302008,120419827,117819
"8323","ENSG00000163081","CCDC140","2",223162866,223169936,7070
"8324","ENSG00000163083","INHBB","2",121103719,121109384,5665
"8325","ENSG00000163093","BBS5","2",170335688,170382432,46744
"8326","ENSG00000163104","SMARCAD1","4",95128762,95212443,83681
"8327","ENSG00000163110","PDLIM5","4",95373037,95589377,216340
"8328","ENSG00000163113","OTUD7B","1",149909705,149982625,72920
"8329","ENSG00000163116","STPG2","4",98105244,99064391,959147
"8330","ENSG00000163125","RPRD2","1",150335567,150449042,113475
"8331","ENSG00000163126","ANKRD23","2",97490263,97523671,33408
"8332","ENSG00000163138","PACRGL","4",20697905,20754530,56625
"8333","ENSG00000163141","BNIPL","1",151009046,151020076,11030
"8334","ENSG00000163155","LYSMD1","1",151132224,151138424,6200
"8335","ENSG00000163156","SCNM1","1",151129140,151142773,13633
"8336","ENSG00000163159","VPS72","1",151142463,151167797,25334
"8337","ENSG00000163161","ERCC3","2",128014866,128051752,36886
"8338","ENSG00000163162","RNF149","2",101887681,101925163,37482
"8339","ENSG00000163166","IWS1","2",128193783,128284462,90679
"8340","ENSG00000163170","BOLA3","2",74362525,74375121,12596
"8341","ENSG00000163171","CDC42EP3","2",37869032,37965611,96579
"8342","ENSG00000163191","S100A11","1",152004982,152020383,15401
"8343","ENSG00000163214","DHX57","2",39024871,39103075,78204
"8344","ENSG00000163219","ARHGAP25","2",68906733,69053965,147232
"8345","ENSG00000163249","CCNYL1","2",208576264,208626563,50299
"8346","ENSG00000163251","FZD5","2",208627310,208634287,6977
"8347","ENSG00000163257","DCAF16","4",17802278,17812381,10103
"8348","ENSG00000163273","NPPC","2",232786530,232791113,4583
"8349","ENSG00000163281","GNPDA2","4",44684217,44728612,44395
"8350","ENSG00000163291","PAQR3","4",79808281,79860592,52311
"8351","ENSG00000163297","ANTXR2","4",80822303,81046608,224305
"8352","ENSG00000163312","HELQ","4",84328496,84377009,48513
"8353","ENSG00000163319","MRPS18C","4",84377085,84390888,13803
"8354","ENSG00000163320","CGGBP1","3",88101094,88199035,97941
"8355","ENSG00000163322","FAM175A","4",84382092,84444501,62409
"8356","ENSG00000163328","GPR155","2",175296966,175351822,54856
"8357","ENSG00000163344","PMVK","1",154897210,154909467,12257
"8358","ENSG00000163346","PBXIP1","1",154916552,154928599,12047
"8359","ENSG00000163347","CLDN1","3",190023490,190040264,16774
"8360","ENSG00000163348","PYGO2","1",154929502,154936329,6827
"8361","ENSG00000163349","HIPK1","1",114471814,114520426,48612
"8362","ENSG00000163359","COL6A3","2",238232646,238323018,90372
"8363","ENSG00000163362","C1orf106","1",200860176,200884863,24687
"8364","ENSG00000163374","YY1AP1","1",155629237,155658791,29554
"8365","ENSG00000163376","KBTBD8","3",67048727,67061634,12907
"8366","ENSG00000163377","FAM19A4","3",68780917,68981761,200844
"8367","ENSG00000163378","EOGT","3",69024365,69063112,38747
"8368","ENSG00000163382","APOA1BP","1",156561554,156564091,2537
"8369","ENSG00000163386","NBPF10","1",145289772,145370303,80531
"8370","ENSG00000163389","POGLUT1","3",119187785,119213555,25770
"8371","ENSG00000163393","SLC22A15","1",116519119,116612675,93556
"8372","ENSG00000163399","ATP1A1","1",116915290,116952883,37593
"8373","ENSG00000163406","SLC15A2","3",121612936,121662949,50013
"8374","ENSG00000163412","EIF4E3","3",71724567,71803924,79357
"8375","ENSG00000163428","LRRC58","3",120043356,120068186,24830
"8376","ENSG00000163430","FSTL1","3",120111140,120170100,58960
"8377","ENSG00000163431","LMOD1","1",201865580,201915715,50135
"8378","ENSG00000163444","TMEM183A","1",202976514,202993976,17462
"8379","ENSG00000163449","TMEM169","2",216946589,216967506,20917
"8380","ENSG00000163453","IGFBP7","4",57896939,57976551,79612
"8381","ENSG00000163462","TRIM46","1",155145873,155157447,11574
"8382","ENSG00000163463","KRTCAP2","1",155141884,155145951,4067
"8383","ENSG00000163466","ARPC2","2",219081817,219119079,37262
"8384","ENSG00000163468","CCT3","1",156278759,156337664,58905
"8385","ENSG00000163472","TMEM79","1",156252726,156262976,10250
"8386","ENSG00000163479","SSR2","1",155978839,155990750,11911
"8387","ENSG00000163481","RNF25","2",219528587,219537134,8547
"8388","ENSG00000163482","STK36","2",219536749,219567439,30690
"8389","ENSG00000163485","ADORA1","1",203059782,203136533,76751
"8390","ENSG00000163486","SRGAP2","1",206516200,206637783,121583
"8391","ENSG00000163491","NEK10","3",27151576,27410951,259375
"8392","ENSG00000163507","KIAA1524","3",108268716,108308491,39775
"8393","ENSG00000163510","CWC22","2",180809603,180871840,62237
"8394","ENSG00000163512","AZI2","3",28356494,28390618,34124
"8395","ENSG00000163513","TGFBR2","3",30647994,30735634,87640
"8396","ENSG00000163516","ANKZF1","2",220094479,220101391,6912
"8397","ENSG00000163517","HDAC11","3",13521224,13547916,26692
"8398","ENSG00000163520","FBLN2","3",13573824,13679922,106098
"8399","ENSG00000163521","GLB1L","2",220101328,220110200,8872
"8400","ENSG00000163527","STT3B","3",31574130,31679112,104982
"8401","ENSG00000163528","CHCHD4","3",14153580,14166370,12790
"8402","ENSG00000163530","DPPA2","3",109012635,109035364,22729
"8403","ENSG00000163531","NFASC","1",204797779,204991950,194171
"8404","ENSG00000163535","SGOL2","2",201374731,201448505,73774
"8405","ENSG00000163536","SERPINI1","3",167453031,167543356,90325
"8406","ENSG00000163539","CLASP2","3",33537737,33759848,222111
"8407","ENSG00000163541","SUCLG1","2",84650647,84687169,36522
"8408","ENSG00000163545","NUAK2","1",205271187,205290883,19696
"8409","ENSG00000163558","PRKCI","3",169940153,170023769,83616
"8410","ENSG00000163565","IFI16","1",158969758,159024945,55187
"8411","ENSG00000163568","AIM2","1",159032274,159116886,84612
"8412","ENSG00000163576","EFHB","3",19920964,19988517,67553
"8413","ENSG00000163577","EIF5A2","3",170606204,170626482,20278
"8414","ENSG00000163584","RPL22L1","3",170582664,170588272,5608
"8415","ENSG00000163590","PPM1L","3",160473390,160796695,323305
"8416","ENSG00000163596","ICA1L","2",203640690,203736708,96018
"8417","ENSG00000163597","SNHG16","17",74553848,74561430,7582
"8418","ENSG00000163602","RYBP","3",72420976,72496069,75093
"8419","ENSG00000163605","PPP4R2","3",73045936,73118350,72414
"8420","ENSG00000163607","GTPBP8","3",112709765,112733907,24142
"8421","ENSG00000163608","C3orf17","3",112721287,112738708,17421
"8422","ENSG00000163611","SPICE1","3",113161565,113234034,72469
"8423","ENSG00000163617","KIAA1407","3",113682984,113775460,92476
"8424","ENSG00000163618","CADPS","3",62384022,62861054,477032
"8425","ENSG00000163623","NKX6-1","4",85413140,85419603,6463
"8426","ENSG00000163624","CDS1","4",85504132,85572491,68359
"8427","ENSG00000163625","WDFY3","4",85590704,85887544,296840
"8428","ENSG00000163626","COX18","4",73921797,73935472,13675
"8429","ENSG00000163629","PTPN13","4",87515468,87736324,220856
"8430","ENSG00000163633","C4orf36","4",87797358,87857354,59996
"8431","ENSG00000163634","THOC7","3",63819546,63849579,30033
"8432","ENSG00000163635","ATXN7","3",63850233,63989138,138905
"8433","ENSG00000163636","PSMD6","3",63996225,64009658,13433
"8434","ENSG00000163637","PRICKLE2","3",64079543,64431152,351609
"8435","ENSG00000163638","ADAMTS9","3",64501333,64673676,172343
"8436","ENSG00000163644","PPM1K","4",89178772,89205921,27149
"8437","ENSG00000163655","GMPS","3",155588325,155661815,73490
"8438","ENSG00000163659","TIPARP","3",156391024,156424559,33535
"8439","ENSG00000163660","CCNL1","3",156864297,156878549,14252
"8440","ENSG00000163661","PTX3","3",157154578,157161417,6839
"8441","ENSG00000163666","HESX1","3",57231944,57260549,28605
"8442","ENSG00000163681","SLMAP","3",57741177,57914895,173718
"8443","ENSG00000163682","RPL9","4",39455744,39460568,4824
"8444","ENSG00000163683","SMIM14","4",39547950,39640710,92760
"8445","ENSG00000163684","RPP14","3",58291974,58310422,18448
"8446","ENSG00000163686","ABHD6","3",58223233,58281420,58187
"8447","ENSG00000163689","C3orf67","3",58703092,59035810,332718
"8448","ENSG00000163697","APBB2","4",40812044,41218731,406687
"8449","ENSG00000163702","IL17RC","3",9958758,9975314,16556
"8450","ENSG00000163703","CRELD1","3",9975506,9987097,11591
"8451","ENSG00000163704","PRRT3","3",9987226,9994078,6852
"8452","ENSG00000163710","PCOLCE2","3",142534764,142608045,73281
"8453","ENSG00000163714","U2SURP","3",142683339,142779567,96228
"8454","ENSG00000163719","MTMR14","3",9691117,9744077,52960
"8455","ENSG00000163728","TTC14","3",180319918,180335616,15698
"8456","ENSG00000163738","MTHFD2L","4",74979891,75168816,188925
"8457","ENSG00000163743","RCHY1","4",76404247,76439974,35727
"8458","ENSG00000163754","GYG1","3",148709128,148745419,36291
"8459","ENSG00000163755","HPS3","3",148847371,148891519,44148
"8460","ENSG00000163762","TM4SF18","3",149036285,149052201,15916
"8461","ENSG00000163781","TOPBP1","3",133317019,133380737,63718
"8462","ENSG00000163785","RYK","3",133784147,133969689,185542
"8463","ENSG00000163788","SNRK","3",43328004,43466256,138252
"8464","ENSG00000163795","ZNF513","2",27600098,27603657,3559
"8465","ENSG00000163798","SLC4A1AP","2",27886338,27917840,31502
"8466","ENSG00000163803","PLB1","2",28680012,28866654,186642
"8467","ENSG00000163806","SPDYA","2",29005383,29073477,68094
"8468","ENSG00000163807","KIAA1143","3",44779153,44803154,24001
"8469","ENSG00000163808","KIF15","3",44803209,44914868,111659
"8470","ENSG00000163811","WDR43","2",29117509,29171088,53579
"8471","ENSG00000163812","ZDHHC3","3",44956749,45017677,60928
"8472","ENSG00000163814","CDCP1","3",45123770,45187914,64144
"8473","ENSG00000163818","LZTFL1","3",45864808,45957534,92726
"8474","ENSG00000163820","FYCO1","3",45959396,46037316,77920
"8475","ENSG00000163832","ELP6","3",47537130,47555251,18121
"8476","ENSG00000163840","DTX3L","3",122283085,122294050,10965
"8477","ENSG00000163848","ZNF148","3",124944405,125094198,149793
"8478","ENSG00000163864","NMNAT3","3",139279022,139396859,117837
"8479","ENSG00000163866","SMIM12","1",35178338,35325417,147079
"8480","ENSG00000163867","ZMYM6","1",35449523,35497569,48046
"8481","ENSG00000163870","TPRA1","3",127291912,127317094,25182
"8482","ENSG00000163872","YEATS2","3",183415606,183530413,114807
"8483","ENSG00000163873","GRIK3","1",37261128,37499730,238602
"8484","ENSG00000163874","ZC3H12A","1",37940153,37949980,9827
"8485","ENSG00000163875","MEAF6","1",37958176,37980375,22199
"8486","ENSG00000163877","SNIP1","1",38000050,38019903,19853
"8487","ENSG00000163879","DNALI1","1",38022520,38032458,9938
"8488","ENSG00000163882","POLR2H","3",184079506,184086384,6878
"8489","ENSG00000163884","KLF15","3",126061478,126076285,14807
"8490","ENSG00000163888","CAMK2N2","3",183977001,183979251,2250
"8491","ENSG00000163900","TMEM41A","3",185194284,185216845,22561
"8492","ENSG00000163902","RPN1","3",128338817,128399918,61101
"8493","ENSG00000163904","SENP2","3",185300284,185351339,51055
"8494","ENSG00000163909","HEYL","1",40089825,40105617,15792
"8495","ENSG00000163913","IFT122","3",129158968,129239198,80230
"8496","ENSG00000163918","RFC4","3",186507669,186524847,17178
"8497","ENSG00000163923","RPL39L","3",186838736,186898696,59960
"8498","ENSG00000163930","BAP1","3",52435029,52444366,9337
"8499","ENSG00000163931","TKT","3",53258723,53290068,31345
"8500","ENSG00000163932","PRKCD","3",53190025,53226733,36708
"8501","ENSG00000163933","RFT1","3",53122499,53164478,41979
"8502","ENSG00000163935","SFMBT1","3",52937588,53080766,143178
"8503","ENSG00000163938","GNL3","3",52715172,52728508,13336
"8504","ENSG00000163939","PBRM1","3",52579368,52719933,140565
"8505","ENSG00000163945","UVSSA","4",1341054,1381837,40783
"8506","ENSG00000163946","FAM208A","3",56654161,56717265,63104
"8507","ENSG00000163947","ARHGEF3","3",56761446,57113357,351911
"8508","ENSG00000163950","SLBP","4",1694527,1714282,19755
"8509","ENSG00000163956","LRPAP1","4",3508103,3534286,26183
"8510","ENSG00000163960","UBXN7","3",196074533,196159345,84812
"8511","ENSG00000163961","RNF168","3",196195654,196230639,34985
"8512","ENSG00000163964","PIGX","3",196366646,196462878,96232
"8513","ENSG00000163975","MFI2","3",196715492,196756687,41195
"8514","ENSG00000163995","ABLIM2","4",7967039,8160559,193520
"8515","ENSG00000164002","EXO5","1",40974413,40982228,7815
"8516","ENSG00000164008","C1orf50","1",43232940,43263968,31028
"8517","ENSG00000164010","ERMAP","1",43282795,43310660,27865
"8518","ENSG00000164011","ZNF691","1",43312280,43318148,5868
"8519","ENSG00000164022","AIMP1","4",107236701,107270383,33682
"8520","ENSG00000164023","SGMS2","4",108745719,108836203,90484
"8521","ENSG00000164024","METAP1","4",99916771,99983964,67193
"8522","ENSG00000164031","DNAJB14","4",100817405,100867883,50478
"8523","ENSG00000164032","H2AFZ","4",100869243,100871545,2302
"8524","ENSG00000164038","SLC9B2","4",103941025,104006986,65961
"8525","ENSG00000164039","BDH2","4",104000592,104021040,20448
"8526","ENSG00000164040","PGRMC2","4",129190397,129209984,19587
"8527","ENSG00000164045","CDC25A","3",48198636,48229892,31256
"8528","ENSG00000164048","ZNF589","3",48282590,48340743,58153
"8529","ENSG00000164049","FBXW12","3",48413709,48442666,28957
