;ensembl_gene_id;hgnc_symbol;chromosome_name;start_position;end_position;gene_length;DEG
11246;ENSG00000144118;RALB;2;120997640;121052289;54649;0
11247;ENSG00000144120;TMEM177;2;120436743;120444083;7340;0
11248;ENSG00000144134;RABL2A;2;114384806;114400973;16167;0
11249;ENSG00000144136;SLC20A1;2;113403434;113421404;17970;0
11250;ENSG00000144152;FBLN7;2;112895962;112945791;49829;0
11251;ENSG00000144161;ZC3H8;2;112969102;113012713;43611;0
11252;ENSG00000144182;LIPT1;2;99771418;99779620;8202;0
11253;ENSG00000144191;CNGA3;2;98962618;99015064;52446;0
11254;ENSG00000144199;FAHD2B;2;97749320;97760619;11299;0
11255;ENSG00000144214;LYG1;2;99900701;99921205;20504;0
11256;ENSG00000144218;AFF3;2;100162323;100759201;596878;0
11257;ENSG00000144224;UBXN4;2;136499189;136542625;43436;0
11258;ENSG00000144227;NXPH2;2;139428342;139537918;109576;1
11259;ENSG00000144228;SPOPL;2;139259371;139331117;71746;0
11260;ENSG00000144229;THSD7B;2;137523115;138435287;912172;0
11261;ENSG00000144230;GPR17;2;128403439;128410213;6774;0
11262;ENSG00000144231;POLR2D;2;128603840;128615731;11891;0
11263;ENSG00000144233;AMMECR1L;2;128619204;128643496;24292;0
11264;ENSG00000144278;GALNT13;2;154728426;155310361;581935;0
11265;ENSG00000144283;PKP4;2;159313476;159539391;225915;0
11266;ENSG00000144285;SCN1A;2;166845670;166984523;138853;0
11267;ENSG00000144290;SLC4A10;2;162280843;162841792;560949;1
11268;ENSG00000144306;SCRN3;2;175260458;175294303;33845;0
11269;ENSG00000144320;KIAA1715;2;176788620;176867567;78947;0
11270;ENSG00000144331;ZNF385B;2;180306709;180726232;419523;0
11271;ENSG00000144339;TMEFF2;2;192813769;193060435;246666;0
11272;ENSG00000144354;CDCA7;2;174219548;174233725;14177;0
11273;ENSG00000144357;UBR3;2;170683968;170940641;256673;0
11274;ENSG00000144362;PHOSPHO2;2;170550975;170558218;7243;0
11275;ENSG00000144366;GULP1;2;189156396;189460653;304257;0
11276;ENSG00000144369;FAM171B;2;187558698;187630685;71987;0
11277;ENSG00000144381;HSPD1;2;198351305;198381461;30156;0
11278;ENSG00000144395;CCDC150;2;197504278;197628214;123936;0
11279;ENSG00000144401;METTL21A;2;208445355;208490652;45297;0
11280;ENSG00000144406;UNC80;2;210636717;210864024;227307;0
11281;ENSG00000144407;PTH2R;2;209224438;209719227;494789;0
11282;ENSG00000144410;CPO;2;207804278;207834198;29920;0
11283;ENSG00000144426;NBEAL1;2;203879602;204091101;211499;0
11284;ENSG00000144445;KANSL1L;2;210886147;211036107;149960;0
11285;ENSG00000144451;SPAG16;2;214149113;215275225;1126112;0
11286;ENSG00000144452;ABCA12;2;215796266;216003151;206885;0
11287;ENSG00000144455;SUMF1;3;3742498;4508965;766467;0
11288;ENSG00000144460;NYAP2;2;226265364;226518734;253370;0
11289;ENSG00000144468;RHBDD1;2;227700297;227863931;163634;0
11290;ENSG00000144476;ACKR3;2;237476430;237491001;14571;0
11291;ENSG00000144481;TRPM8;2;234826043;234928166;102123;0
11292;ENSG00000144485;HES6;2;239146908;239149303;2395;0
11293;ENSG00000144488;ESPNL;2;239008798;239041928;33130;0
11294;ENSG00000144504;ANKMY1;2;241418839;241508626;89787;0
11295;ENSG00000144524;COPS7B;2;232646381;232673963;27582;0
11296;ENSG00000144535;DIS3L2;2;232825955;233209060;383105;0
11297;ENSG00000144550;CPNE9;3;9745491;9771592;26101;0
11298;ENSG00000144554;FANCD2;3;10068098;10143614;75516;1
11299;ENSG00000144559;TAMM41;3;11831916;11888393;56477;0
11300;ENSG00000144560;VGLL4;3;11597544;11762220;164676;0
11301;ENSG00000144566;RAB5A;3;19988571;20026667;38096;0
11302;ENSG00000144567;FAM134A;2;220040947;220050201;9254;0
11303;ENSG00000144579;CTDSP1;2;219262979;219270664;7685;0
11304;ENSG00000144580;RQCD1;2;219433303;219461803;28500;0
11305;ENSG00000144583;04-Mar;2;217122588;217236750;114162;0
11306;ENSG00000144589;STK11IP;2;220462582;220481173;18591;0
11307;ENSG00000144591;GMPPA;2;220363589;220371710;8121;0
11308;ENSG00000144596;GRIP2;3;14530619;14583588;52969;1
11309;ENSG00000144597;EAF1;3;15468862;15484120;15258;0
11310;ENSG00000144619;CNTN4;3;2140497;3099645;959148;0
11311;ENSG00000144635;DYNC1LI1;3;32567463;32612366;44903;0
11312;ENSG00000144642;RBMS3;3;29322473;30051886;729413;0
11313;ENSG00000144645;OSBPL10;3;31699382;32119072;419690;0
11314;ENSG00000144647;POMGNT2;3;43120724;43147568;26844;0
11315;ENSG00000144655;CSRNP1;3;39183346;39196053;12707;0
11316;ENSG00000144659;SLC25A38;3;39424839;39438842;14003;0
11317;ENSG00000144668;ITGA9;3;37493606;37865005;371399;0
11318;ENSG00000144671;SLC22A14;3;38323785;38360066;36281;0
11319;ENSG00000144674;GOLGA4;3;37284668;37408242;123574;0
11320;ENSG00000144677;CTDSPL;3;37903451;38025960;122509;0
11321;ENSG00000144681;STAC;3;36421836;36589499;167663;0
11322;ENSG00000144711;IQSEC1;3;12938719;13114617;175898;0
11323;ENSG00000144712;CAND2;3;12837971;12913415;75444;0
11324;ENSG00000144713;RPL32;3;12875984;12883087;7103;0
11325;ENSG00000144724;PTPRG;3;61547243;62283288;736045;0
11326;ENSG00000144730;IL17RD;3;57124010;57204334;80324;0
11327;ENSG00000144736;SHQ1;3;72798428;72911065;112637;0
11328;ENSG00000144741;SLC25A26;3;66119285;66438540;319255;0
11329;ENSG00000144744;UBA3;3;69103881;69129559;25678;0
11330;ENSG00000144746;ARL6IP5;3;69134095;69155217;21122;0
11331;ENSG00000144747;TMF1;3;69068978;69101484;32506;0
11332;ENSG00000144749;LRIG1;3;66429221;66551687;122466;0
11333;ENSG00000144791;LIMD1;3;45596886;45727830;130944;0
11334;ENSG00000144792;ZNF660;3;44619715;44641186;21471;0
11335;ENSG00000144802;NFKBIZ;3;101546835;101579866;33031;0
11336;ENSG00000144810;COL8A1;3;99357319;99518070;160751;0
11337;ENSG00000144815;NXPE3;3;101498046;101547073;49027;0
11338;ENSG00000144821;MYH15;3;108099216;108248169;148953;0
11339;ENSG00000144824;PHLDB2;3;111451344;111695364;244020;1
11340;ENSG00000144827;ABHD10;3;111697857;111712210;14353;0
11341;ENSG00000144834;TAGLN3;3;111717511;111732734;15223;0
11342;ENSG00000144840;RABL3;3;120405528;120461840;56312;0
11343;ENSG00000144843;ADPRH;3;119298115;119308792;10677;0
11344;ENSG00000144847;IGSF11;3;118619404;118864915;245511;0
11345;ENSG00000144848;ATG3;3;112251356;112280893;29537;0
11346;ENSG00000144857;BOC;3;112929850;113006303;76453;0
11347;ENSG00000144867;SRPRB;3;133502877;133544616;41739;0
11348;ENSG00000144868;TMEM108;3;132757235;133116636;359401;0
11349;ENSG00000144891;AGTR1;3;148415571;148460795;45224;0
11350;ENSG00000144893;MED12L;3;150803484;151154860;351376;0
11351;ENSG00000144895;EIF2A;3;150264465;150302029;37564;0
11352;ENSG00000144908;ALDH1L1;3;125822412;125916837;94425;0
11353;ENSG00000144909;OSBPL11;3;125247702;125313934;66232;0
11354;ENSG00000144935;TRPC1;3;142442916;142526730;83814;0
11355;ENSG00000144959;NCEH1;3;172348039;172429008;80969;0
11356;ENSG00000145012;LPP;3;187871072;188608460;737388;0
11357;ENSG00000145014;TMEM44;3;194308402;194354418;46016;0
11358;ENSG00000145016;KIAA0226;3;197398264;197476598;78334;0
11359;ENSG00000145020;AMT;3;49454211;49460186;5975;0
11360;ENSG00000145022;TCTA;3;49449639;49453908;4269;0
11361;ENSG00000145029;NICN1;3;49460379;49466759;6380;0
11362;ENSG00000145040;UCN2;3;48599160;48601206;2046;0
11363;ENSG00000145041;VPRBP;3;51433298;51534010;100712;0
11364;ENSG00000145050;MANF;3;51422478;51426828;4350;0
11365;ENSG00000145075;CCDC39;3;180320646;180588793;268147;0
11366;ENSG00000145087;STXBP5L;3;120626919;121143608;516689;0
11367;ENSG00000145088;EAF2;3;121554030;121605373;51343;0
11368;ENSG00000145113;MUC4;3;195473636;195539148;65512;0
11369;ENSG00000145147;SLIT2;4;20254883;20622184;367301;1
11370;ENSG00000145191;EIF2B5;3;183852826;184402546;549720;0
11371;ENSG00000145192;AHSG;3;186330712;186339107;8395;0
11372;ENSG00000145194;ECE2;3;183967438;184010819;43381;0
11373;ENSG00000145198;VWA5B2;3;183948217;183960117;11900;0
11374;ENSG00000145214;DGKQ;4;952675;980683;28008;0
11375;ENSG00000145216;FIP1L1;4;54243810;55161439;917629;0
11376;ENSG00000145217;SLC26A1;4;972861;987228;14367;0
11377;ENSG00000145220;LYAR;4;4269428;4291896;22468;0
11378;ENSG00000145241;CENPC;4;68337521;68411324;73803;0
11379;ENSG00000145242;EPHA5;4;66185281;66536213;350932;0
11380;ENSG00000145244;CORIN;4;47596015;47840123;244108;1
11381;ENSG00000145246;ATP10D;4;47487305;47595503;108198;0
11382;ENSG00000145247;OCIAD2;4;48887036;48908954;21918;0
11383;ENSG00000145248;SLC10A4;4;48485360;48491213;5853;0
11384;ENSG00000145284;SCD5;4;83550692;83720010;169318;0
11385;ENSG00000145293;ENOPH1;4;83351715;83382244;30529;0
11386;ENSG00000145331;TRMT10A;4;100467866;100485189;17323;0
11387;ENSG00000145332;KLHL8;4;88081255;88161466;80211;0
11388;ENSG00000145335;SNCA;4;90645250;90759466;114216;0
11389;ENSG00000145337;PYURF;4;89442136;89444964;2828;0
11390;ENSG00000145348;TBCK;4;106962756;107242652;279896;0
11391;ENSG00000145349;CAMK2D;4;114372188;114683083;310895;0
11392;ENSG00000145354;CISD2;4;103790135;103810399;20264;0
11393;ENSG00000145358;DDIT4L;4;101107027;101111939;4912;0
11394;ENSG00000145362;ANK2;4;113739265;114304896;565631;0
11395;ENSG00000145365;TIFA;4;113195698;113207059;11361;0
11396;ENSG00000145375;SPATA5;4;123844229;124240605;396376;0
11397;ENSG00000145386;CCNA2;4;122737599;122745087;7488;0
11398;ENSG00000145388;METTL14;4;119606523;119636588;30065;0
11399;ENSG00000145390;USP53;4;120133742;120216672;82930;0
11400;ENSG00000145391;SETD7;4;140417095;140527853;110758;0
11401;ENSG00000145414;NAF1;4;164031225;164088073;56848;0
11402;ENSG00000145416;01-Mar;4;164445450;165305202;859752;0
11403;ENSG00000145423;SFRP2;4;154701744;154710272;8528;0
11404;ENSG00000145425;RPS3A;4;152020725;152025804;5079;0
11405;ENSG00000145428;RNF175;4;154631277;154681387;50110;0
11406;ENSG00000145431;PDGFC;4;157681606;157892546;210940;0
11407;ENSG00000145439;CBR4;4;169784921;169931426;146505;0
11408;ENSG00000145451;GLRA3;4;175558065;175750465;192400;0
11409;ENSG00000145476;CYP4V2;4;187112674;187134610;21936;0
11410;ENSG00000145491;ROPN1L;5;10441636;10472141;30505;0
11411;ENSG00000145494;NDUFS6;5;1801514;1816719;15205;0
11412;ENSG00000145495;06-Mar;5;10353815;10440500;86685;0
11413;ENSG00000145506;NKD2;5;1008944;1039058;30114;0
11414;ENSG00000145526;CDH18;5;19473060;20575982;1102922;0
11415;ENSG00000145536;ADAMTS16;5;5140443;5320417;179974;0
11416;ENSG00000145545;SRD5A1;5;6633456;6669675;36219;0
11417;ENSG00000145555;MYO10;5;16665395;16936372;270977;0
11418;ENSG00000145569;FAM105A;5;14581884;14615116;33232;0
11419;ENSG00000145592;RPL37;5;40825364;40835437;10073;0
11420;ENSG00000145604;SKP2;5;36152091;36184421;32330;0
11421;ENSG00000145623;OSMR;5;38845960;38945698;99738;1
11422;ENSG00000145632;PLK2;5;57749809;57756087;6278;0
11423;ENSG00000145675;PIK3R1;5;67511548;67597649;86101;0
11424;ENSG00000145700;ANKRD31;5;74364100;74532703;168603;0
11425;ENSG00000145734;BDP1;5;70751442;70863649;112207;0
11426;ENSG00000145736;GTF2H2;5;70330784;70363516;32732;0
11427;ENSG00000145740;SLC30A5;5;68389473;68426896;37423;0
11428;ENSG00000145741;BTF3;5;72794233;72801460;7227;0
11429;ENSG00000146205;ANO7;2;242127924;242164792;36868;0
11430;ENSG00000146556;WASH2P;2;114341664;114356655;14991;0
11431;ENSG00000149346;SLX4IP;20;10415951;10617477;201526;0
11432;ENSG00000149451;ADAM33;20;3648612;3662893;14281;0
11433;ENSG00000149474;CSRP2BP;20;18118762;18169031;50269;0
11434;ENSG00000149488;TMC2;20;2517253;2622430;105177;0
11435;ENSG00000149531;FRG1B;20;29611857;29634010;22153;0
11436;ENSG00000149599;DUSP15;20;30435440;30458550;23110;0
11437;ENSG00000149600;COMMD7;20;31290493;31331803;41310;0
11438;ENSG00000149609;C20orf144;20;32250090;32253425;3335;0
11439;ENSG00000149634;SPATA25;20;44515128;44516274;1146;0
11440;ENSG00000149636;DSN1;20;35380194;35402221;22027;0
11441;ENSG00000149639;SOGA1;20;35405845;35492089;86244;0
11442;ENSG00000149654;CDH22;20;44802372;44937137;134765;0
11443;ENSG00000149657;LSM14B;20;60697517;60710434;12917;0
11444;ENSG00000149658;YTHDF1;20;61826781;61847586;20805;0
11445;ENSG00000149679;CABLES2;20;60963688;60982341;18653;0
11446;ENSG00000150471;LPHN3;4;62066976;62944053;877077;0
11447;ENSG00000150540;HNMT;2;138721590;138773930;52340;1
11448;ENSG00000150551;LYPD1;2;133402426;133429152;26726;0
11449;ENSG00000150556;LYPD6B;2;149894621;150071776;177155;0
11450;ENSG00000150625;GPM6A;4;176554085;176923815;369730;0
11451;ENSG00000150627;WDR17;4;176986985;177103978;116993;0
11452;ENSG00000150628;SPATA4;4;177105789;177116822;11033;0
11453;ENSG00000150630;VEGFC;4;177604689;177713881;109192;0
11454;ENSG00000150712;MTMR12;5;32227100;32313115;86015;0
11455;ENSG00000150722;PPP1R1C;2;182818968;182996125;177157;0
11456;ENSG00000150753;CCT5;5;10250033;10266524;16491;0
11457;ENSG00000150756;FAM173B;5;10226442;10250009;23567;0
11458;ENSG00000150873;C2orf50;2;11273179;11286916;13737;0
11459;ENSG00000150938;CRIM1;2;36583069;36778278;195209;0
11460;ENSG00000150961;SEC24D;4;119643978;119759838;115860;0
11461;ENSG00000150995;ITPR1;3;4535032;4889524;354492;1
11462;ENSG00000151005;TKTL2;4;164392257;164395047;2790;0
11463;ENSG00000151012;SLC7A11;4;139085251;139163503;78252;1
11464;ENSG00000151014;CCRN4L;4;139936943;139966906;29963;0
11465;ENSG00000151090;THRB;3;24158651;24536773;378122;0
11466;ENSG00000151092;NGLY1;3;25760435;25831530;71095;0
11467;ENSG00000151093;OXSM;3;25824408;25836025;11617;0
11468;ENSG00000151247;EIF4E;4;99792835;99851788;58953;0
11469;ENSG00000151276;MAGI1;3;65339200;66024509;685309;0
11470;ENSG00000151353;TMEM18;2;667335;677439;10104;0
11471;ENSG00000151360;ALLC;2;3705785;3750261;44476;0
11472;ENSG00000151388;ADAMTS12;5;33523640;33892297;368657;0
11473;ENSG00000151458;ANKRD50;4;125585207;125633887;48680;0
11474;ENSG00000151466;SCLT1;4;129786076;130014764;228688;0
11475;ENSG00000151470;C4orf33;4;130014472;130037795;23323;0
11476;ENSG00000151552;QDPR;4;17461884;17513857;51973;0
11477;ENSG00000151576;QTRTD1;3;113724680;113807269;82589;0
11478;ENSG00000151611;MMAA;4;146539415;146581187;41772;0
11479;ENSG00000151612;ZNF827;4;146678779;146859787;181008;0
11480;ENSG00000151615;POU4F2;4;147560045;147563626;3581;0
11481;ENSG00000151617;EDNRA;4;148402069;148466106;64037;0
11482;ENSG00000151623;NR3C2;4;148999913;149365850;365937;0
11483;ENSG00000151665;PIGF;2;46808076;46844258;36182;0
11484;ENSG00000151687;ANKAR;2;190539016;190625919;86903;0
11485;ENSG00000151689;INPP1;2;191208196;191236391;28195;0
11486;ENSG00000151690;MFSD6;2;191273081;191373931;100850;0
11487;ENSG00000151692;RNF144A;2;7057523;7208417;150894;0
11488;ENSG00000151693;ASAP2;2;9346894;9545812;198918;0
11489;ENSG00000151694;ADAM17;2;9628615;9695921;67306;0
11490;ENSG00000151718;WWC2;4;184020446;184241930;221484;0
11491;ENSG00000151725;CENPU;4;185615772;185655287;39515;0
11492;ENSG00000151726;ACSL1;4;185676749;185747972;71223;0
11493;ENSG00000151729;SLC25A4;4;186064395;186071536;7141;0
11494;ENSG00000151779;NBAS;2;15307032;15701454;394422;0
11495;ENSG00000151789;ZNF385D;3;21459915;22414812;954897;1
11496;ENSG00000151806;GUF1;4;44680444;44702943;22499;0
11497;ENSG00000151834;GABRA2;4;46250444;46477247;226803;0
11498;ENSG00000151876;FBXO4;5;41925356;41941845;16489;0
11499;ENSG00000151881;C5orf28;5;43444354;43483995;39641;0
11500;ENSG00000151883;PARP8;5;49961733;50142356;180623;0
11501;ENSG00000151967;SCHIP1;3;159557650;159615149;57499;0
11502;ENSG00000152056;AP1S3;2;224616403;224702744;86341;0
11503;ENSG00000152076;CCDC74B;2;130896860;130902707;5847;0
11504;ENSG00000152082;MZT2B;2;130939310;130948302;8992;0
11505;ENSG00000152102;FAM168B;2;131805449;131851033;45584;0
11506;ENSG00000152117;;2;132250386;132279146;28760;0
11507;ENSG00000152127;MGAT5;2;134877554;135212192;334638;0
11508;ENSG00000152128;TMEM163;2;135213330;135476570;263240;0
11509;ENSG00000152133;GPATCH11;2;37311594;37326387;14793;0
11510;ENSG00000152147;GEMIN6;2;38978676;39012142;33466;0
11511;ENSG00000152154;TMEM178A;2;39892122;39945103;52981;0
11512;ENSG00000152208;GRID2;4;93225550;94695707;1470157;0
11513;ENSG00000152253;SPC25;2;169690642;169769881;79239;1
11514;ENSG00000152256;PDK1;2;173420101;173489823;69722;0
11515;ENSG00000152284;TCF7L1;2;85360533;85537511;176978;1
11516;ENSG00000152291;TGOLN2;2;85545147;85555548;10401;0
11517;ENSG00000152292;SH2D6;2;85645844;85664152;18308;0
11518;ENSG00000152433;ZNF547;19;57874845;57890933;16088;0
11519;ENSG00000152439;ZNF773;19;58011283;58029772;18489;0
11520;ENSG00000152443;ZNF776;19;58258164;58269527;11363;0
11521;ENSG00000152454;ZNF256;19;58452201;58459043;6842;0
11522;ENSG00000152475;ZNF837;19;58878985;58892427;13442;0
11523;ENSG00000152492;CCDC50;3;191046866;191116459;69593;0
11524;ENSG00000152518;ZFP36L2;2;43449541;43453748;4207;0
11525;ENSG00000152527;PLEKHH2;2;43864412;43995126;130714;0
11526;ENSG00000152580;IGSF10;3;151143172;151176497;33325;0
11527;ENSG00000152582;SPEF2;5;35617946;35814713;196767;0
11528;ENSG00000152583;SPARCL1;4;88394487;88452213;57726;0
11529;ENSG00000152591;DSPP;4;88529681;88538062;8381;0
11530;ENSG00000152592;DMP1;4;88571459;88585513;14054;0
11531;ENSG00000152601;MBNL1;3;151961617;152183569;221952;0
11532;ENSG00000152611;CAPSL;5;35904397;35938881;34484;0
11533;ENSG00000152620;NADK2;5;36192694;36242381;49687;0
11534;ENSG00000152642;GPD1L;3;32147181;32210205;63024;0
11535;ENSG00000152670;DDX4;5;55033845;55112985;79140;0
11536;ENSG00000152672;CLEC4F;2;71035775;71047732;11957;0
11537;ENSG00000152683;SLC30A6;2;32390933;32449448;58515;0
11538;ENSG00000152684;PELO;5;52083774;52099880;16106;0
11539;ENSG00000152689;RASGRP3;2;33661391;33789817;128426;0
11540;ENSG00000152784;PRDM8;4;81105033;81125483;20450;0
11541;ENSG00000152785;BMP3;4;81952119;81978685;26566;0
11542;ENSG00000152795;HNRNPDL;4;83343717;83351294;7577;0
11543;ENSG00000152932;RAB3C;5;57878048;58155213;277165;0
11544;ENSG00000152939;MARVELD2;5;68710939;68740157;29218;0
11545;ENSG00000152942;RAD17;5;68665120;68710628;45508;0
11546;ENSG00000152952;PLOD2;3;145787227;145881440;94213;0
11547;ENSG00000152953;STK32B;4;5053169;5502725;449556;1
11548;ENSG00000152969;JAKMIP1;4;6027926;6202318;174392;0
11549;ENSG00000152977;ZIC1;3;147111209;147228080;116871;0
11550;ENSG00000152990;GPR125;4;22346694;22517677;170983;0
11551;ENSG00000153006;SREK1IP1;5;64013971;64064512;50541;0
11552;ENSG00000153012;LGI2;4;25000469;25032501;32032;1
11553;ENSG00000153015;CWC27;5;64064757;64314590;249833;0
11554;ENSG00000153044;CENPH;5;68485375;68506184;20809;0
11555;ENSG00000153064;BANK1;4;102332443;102995969;663526;0
11556;ENSG00000153071;DAB2;5;39371780;39462402;90622;0
11557;ENSG00000153094;BCL2L11;2;111876955;111926024;49069;0
11558;ENSG00000153107;ANAPC1;2;112523848;112642267;118419;0
11559;ENSG00000153130;SCOC;4;141178440;141306880;128440;0
11560;ENSG00000153132;CLGN;4;141309609;141349122;39513;0
11561;ENSG00000153147;SMARCA5;4;144434616;144478639;44023;0
11562;ENSG00000153165;RGPD3;2;107021446;107084832;63386;0
11563;ENSG00000153201;RANBP2;2;109335937;109402267;66330;0
11564;ENSG00000153208;MERTK;2;112656056;112787138;131082;0
11565;ENSG00000153214;TMEM87B;2;112812800;112876895;64095;0
11566;ENSG00000153234;NR4A2;2;157180944;157198860;17916;1
11567;ENSG00000153237;CCDC148;2;159027593;159313265;285672;0
11568;ENSG00000153246;PLA2R1;2;160788519;160919121;130602;0
11569;ENSG00000153250;RBMS1;2;161128662;161350305;221643;0
11570;ENSG00000153253;SCN3A;2;165944032;166060577;116545;0
11571;ENSG00000153283;CD96;3;111011566;111384597;373031;0
11572;ENSG00000153395;LPCAT1;5;1456595;1524092;67497;0
11573;ENSG00000153404;PLEKHG4B;5;140373;190085;49712;0
11574;ENSG00000153551;CMTM7;3;32433163;32524559;91396;0
11575;ENSG00000153558;FBXL2;3;33318517;33445154;126637;0
11576;ENSG00000153560;UBP1;3;33429828;33482863;53035;0
11577;ENSG00000153561;RMND5A;2;86947296;87005164;57868;0
11578;ENSG00000153563;CD8A;2;87011729;87035519;23790;0
11579;ENSG00000153574;RPIA;2;88991162;89050452;59290;0
11580;ENSG00000153767;GTF2E1;3;120461484;120501916;40432;0
11581;ENSG00000153820;SPHKAP;2;228844666;229046361;201695;0
11582;ENSG00000153823;PID1;2;229715242;230136001;420759;1
11583;ENSG00000153827;TRIP12;2;230628554;230787955;159401;0
11584;ENSG00000153832;FBXO36;2;230787018;230877825;90807;0
11585;ENSG00000153914;SREK1;5;65435799;65479443;43644;0
11586;ENSG00000154122;ANKH;5;14704910;14871887;166977;0
11587;ENSG00000154124;FAM105B;5;14664773;14699820;35047;0
11588;ENSG00000154153;FAM134B;5;16473147;16617167;144020;0
11589;ENSG00000154162;CDH12;5;21750782;22853731;1102949;0
11590;ENSG00000154174;TOMM70A;3;100082275;100120242;37967;0
11591;ENSG00000154175;ABI3BP;3;100468000;100712359;244359;0
11592;ENSG00000154274;C4orf19;4;37455563;37625117;169554;0
11593;ENSG00000154277;UCHL1;4;41258430;41270472;12042;0
11594;ENSG00000154310;TNIK;3;170779128;171178197;399069;0
11595;ENSG00000154447;SH3RF1;4;170015407;170192256;176849;0
11596;ENSG00000154479;CCDC173;2;170501935;170550943;49008;0
11597;ENSG00000154518;ATP5G3;2;176040986;176049335;8349;0
11598;ENSG00000154553;PDLIM3;4;186422851;186456766;33915;0
11599;ENSG00000154556;SORBS2;4;186506598;186877806;371208;0
11600;ENSG00000154608;CEP170P1;4;119388745;119476483;87738;0
11601;ENSG00000154639;CXADR;21;18884700;18965897;81197;0
11602;ENSG00000154640;BTG3;21;18965971;18985265;19294;0
11603;ENSG00000154642;C21orf91;21;19161284;19191703;30419;0
11604;ENSG00000154645;CHODL;21;19273580;19639690;366110;0
11605;ENSG00000154646;TMPRSS15;21;19641433;19858197;216764;0
